mfcc_Hindia-Rumah Ke Rumah_0,mfcc_Hindia-Rumah Ke Rumah_1,mfcc_Hindia-Rumah Ke Rumah_2,mfcc_Hindia-Rumah Ke Rumah_3,mfcc_Hindia-Rumah Ke Rumah_4,mfcc_Hindia-Rumah Ke Rumah_5,mfcc_Hindia-Rumah Ke Rumah_6,mfcc_Hindia-Rumah Ke Rumah_7,mfcc_Hindia-Rumah Ke Rumah_8,mfcc_Hindia-Rumah Ke Rumah_9,mfcc_Hindia-Rumah Ke Rumah_10,mfcc_Hindia-Rumah Ke Rumah_11,mfcc_Hindia-Rumah Ke Rumah_12,mfcc_Hindia-Rumah Ke Rumah_13,mfcc_Hindia-Rumah Ke Rumah_14,mfcc_Hindia-Rumah Ke Rumah_15,mfcc_Hindia-Rumah Ke Rumah_16,mfcc_Hindia-Rumah Ke Rumah_17,mfcc_Hindia-Rumah Ke Rumah_18,mfcc_Hindia-Rumah Ke Rumah_19,mfcc_Hindia-Rumah Ke Rumah_20,mfcc_Hindia-Rumah Ke Rumah_21,mfcc_Hindia-Rumah Ke Rumah_22,mfcc_Hindia-Rumah Ke Rumah_23,mfcc_Hindia-Rumah Ke Rumah_24,mfcc_Hindia-Rumah Ke Rumah_25,mfcc_Hindia-Rumah Ke Rumah_26,mfcc_Hindia-Rumah Ke Rumah_27,mfcc_Hindia-Rumah Ke Rumah_28,mfcc_Hindia-Rumah Ke Rumah_29,mfcc_Hindia-Rumah Ke Rumah_30,mfcc_Hindia-Rumah Ke Rumah_31,mfcc_Hindia-Rumah Ke Rumah_32,mfcc_Hindia-Rumah Ke Rumah_33,mfcc_Hindia-Rumah Ke Rumah_34,mfcc_Hindia-Rumah Ke Rumah_35,mfcc_Hindia-Rumah Ke Rumah_36,mfcc_Hindia-Rumah Ke Rumah_37,mfcc_Hindia-Rumah Ke Rumah_38,mfcc_Hindia-Rumah Ke Rumah_39,mfcc_Hindia-Rumah Ke Rumah_40,mfcc_Hindia-Rumah Ke Rumah_41,mfcc_Hindia-Rumah Ke Rumah_42,mfcc_Hindia-Rumah Ke Rumah_43,mfcc_Hindia-Rumah Ke Rumah_44,mfcc_Hindia-Rumah Ke Rumah_45,mfcc_Hindia-Rumah Ke Rumah_46,mfcc_Hindia-Rumah Ke Rumah_47,mfcc_Hindia-Rumah Ke Rumah_48,mfcc_Hindia-Rumah Ke Rumah_49,mfcc_Hindia-Rumah Ke Rumah_50,mfcc_Hindia-Rumah Ke Rumah_51,mfcc_Hindia-Rumah Ke Rumah_52,mfcc_Hindia-Rumah Ke Rumah_53,mfcc_Hindia-Rumah Ke Rumah_54,mfcc_Hindia-Rumah Ke Rumah_55,mfcc_Hindia-Rumah Ke Rumah_56,mfcc_Hindia-Rumah Ke Rumah_57,mfcc_Hindia-Rumah Ke Rumah_58,mfcc_Hindia-Rumah Ke Rumah_59,mfcc_Hindia-Rumah Ke Rumah_60,mfcc_Hindia-Rumah Ke Rumah_61,mfcc_Hindia-Rumah Ke Rumah_62,mfcc_Hindia-Rumah Ke Rumah_63,mfcc_Hindia-Rumah Ke Rumah_64,mfcc_Hindia-Rumah Ke Rumah_65,mfcc_Hindia-Rumah Ke Rumah_66,mfcc_Hindia-Rumah Ke Rumah_67,mfcc_Hindia-Rumah Ke Rumah_68
1.0,0.5080314,0.5550597,0.48056218,0.5547055,0.5577943,0.47501794,0.5679168,0.28168705,0.52301544,0.22201304,0.62902987,0.55250144,0.5025815,0.40797687,0.54110605,0.36613268,0.49902862,0.41770983,0.5554155,0.58399796,0.535464,0.5320548,0.5476794,0.63731945,0.35435674,0.4190563,0.38746005,0.6428963,0.50546277,0.4755385,0.4142908,0.48694593,0.5314003,0.37535045,0.4876986,0.55586904,0.46784803,0.19801354,0.42598903,0.16908154,0.52807146,0.55124503,0.58868235,0.48433474,0.5878786,0.7512412,0.7641564,0.753962,0.7877293,0.49049047,0.43487448,0.4650567,0.38460362,0.44108668,0.25118554,0.43607485,0.33643138,0.3363051,0.2950984,0.32108417,0.19479832,0.363871,0.45710456,0.36872452,0.51574665,0.3928898,0.3920709,0.42186987
1.0,0.49088076,0.5618162,0.46350044,0.34360173,0.52186865,0.29977345,0.42276248,0.2109914,0.45027187,0.26219055,0.64041555,0.49338764,0.4698206,0.31579888,0.49496487,0.32962376,0.5253741,0.4334907,0.5306519,0.5552318,0.42481238,0.38758412,0.5561721,0.61071694,0.42297372,0.36770386,0.29658216,0.64488876,0.4757069,0.38424465,0.3867973,0.515572,0.49210382,0.2443996,0.39563107,0.52050596,0.42382327,0.15143731,0.42475167,0.2711573,0.4677586,0.4446096,0.55457234,0.33597723,0.5731303,0.74805486,0.7607484,0.7504525,0.78459746,0.51995313,0.45181745,0.40879738,0.28907248,0.4708349,0.30755985,0.4533524,0.35805967,0.34596258,0.33395937,0.28278443,0.2521715,0.43085504,0.5007596,0.32266587,0.5294875,0.36167482,0.33458495,0.39785498
1.0,0.53117245,0.5917312,0.49393332,0.39509448,0.53141534,0.29527873,0.51513577,0.21395342,0.53007025,0.254845,0.6232993,0.50401884,0.48825708,0.27244502,0.51432806,0.30620313,0.5538566,0.426794,0.5235462,0.5554846,0.43328434,0.4928332,0.5560282,0.63287294,0.43247762,0.44947222,0.3279223,0.6359587,0.4385229,0.3867832,0.4154048,0.5378574,0.47190487,0.33547923,0.39452422,0.53067684,0.4817872,0.22660221,0.44235882,0.26509988,0.45722854,0.46341133,0.5726387,0.39167267,0.55462515,0.7287121,0.7470019,0.7458204,0.7797447,0.5662158,0.4535843,0.43495464,0.30085576,0.5155307,0.2564144,0.5109686,0.32911098,0.33030066,0.34535575,0.3582307,0.23072673,0.45130736,0.5125083,0.41714197,0.5422282,0.40304947,0.4217981,0.43252504
1.0,0.5173503,0.5821446,0.46854657,0.43026692,0.5327673,0.3689952,0.46860814,0.29237488,0.5157027,0.21260622,0.6370833,0.5291597,0.52569693,0.31835008,0.5596762,0.34277907,0.5161222,0.41697383,0.5302538,0.5460413,0.47173232,0.4496664,0.53416723,0.6245371,0.43197557,0.39916718,0.31820774,0.6363132,0.43495688,0.41190353,0.38852072,0.5270964,0.48055708,0.34423357,0.4022535,0.5248708,0.48396543,0.23857485,0.44100532,0.24642716,0.46673772,0.52348286,0.57860243,0.38854587,0.56525916,0.7323641,0.7502283,0.74203753,0.7745578,0.54651916,0.4549594,0.39865744,0.2654467,0.4892454,0.24863659,0.4375089,0.3683388,0.35698318,0.33327314,0.3363386,0.22152348,0.4307187,0.5006271,0.41003272,0.52304333,0.34083408,0.36164594,0.42652783
1.0,0.51892096,0.537577,0.44560266,0.3253532,0.5287908,0.29563624,0.41605914,0.17240095,0.52616537,0.19292909,0.6028943,0.55780005,0.466811,0.2528929,0.515623,0.300271,0.5343119,0.42332846,0.5167751,0.5306853,0.42879283,0.4432939,0.54488105,0.6258689,0.4241278,0.32353416,0.22891337,0.61179334,0.41453636,0.36328828,0.36150306,0.5045061,0.46433648,0.2639451,0.38359964,0.5230516,0.49889177,0.18950991,0.40153077,0.20398273,0.42572355,0.50062454,0.53558743,0.30353555,0.57065773,0.7424151,0.7492684,0.7365264,0.7696969,0.5404118,0.44942012,0.37783915,0.24494568,0.49872205,0.22831619,0.44113362,0.31887397,0.30336937,0.3575437,0.3333039,0.24446449,0.44973785,0.4945774,0.43105564,0.52315116,0.3774175,0.37430382,0.44106758
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025822714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.99999994,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,0.9999999,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0
1.0,0.47364265,0.55009496,0.036759272,0.30456242,0.36120245,0.24489057,0.2977497,0.036285415,0.23745432,0.020564482,0.6534198,0.5242675,0.44840625,0.18018535,0.48477995,0.19448552,0.38990074,0.056190893,0.5743704,0.52331203,0.41736564,0.16742489,0.54313976,0.58336234,0.23631468,0.2022157,0.15998939,0.7239254,0.41019565,0.27251765,0.19581448,0.4257096,0.35612673,0.20089447,0.25131387,0.443855,0.34942994,0.045386314,0.3171183,0.061447024,0.46483636,0.3599027,0.6181835,0.22877648,0.61807203,0.8654411,0.909341,0.8954117,0.9382208,0.49502778,0.43699315,0.39203295,0.14752771,0.3654045,0.0,0.39645046,0.24476475,0.19105406,0.3142258,0.13289249,0.009500071,0.3363832,0.071669355,0.34618312,0.41353232,0.3148926,0.26059428,0.34060055
1.0,0.5229663,0.56726396,0.46887282,0.521063,0.6334111,0.4996521,0.73336375,0.46080875,0.6546904,0.4682495,0.747754,0.6531053,0.56126094,0.52938247,0.5433785,0.44940877,0.6167539,0.45921355,0.61996096,0.54664594,0.5548848,0.930408,0.5861923,0.75348234,0.6752255,0.61447394,0.5125098,0.72586346,0.596506,0.5848463,0.47843522,0.6920515,0.5829017,0.47175217,0.5372827,0.7177775,0.6753856,0.33847877,0.5359527,0.5123161,0.537959,0.62339634,0.60058236,0.5006298,0.6094301,0.788313,0.8348565,0.79740715,0.86783504,0.63731664,0.6008332,0.5995328,0.3778559,0.5774945,0.5508949,0.7056057,0.48058707,0.52009106,0.51458514,0.41614306,0.3419854,0.59591025,0.63472784,0.4919759,0.58279705,0.45650274,0.42136782,0.4861551
1.0,0.55134535,0.63420707,0.24479572,0.34367183,0.5154561,0.29494074,0.38558125,0.11579241,0.47435367,0.10764151,0.6225707,0.48713621,0.4654244,0.28060004,0.5295528,0.27172694,0.51645976,0.20368198,0.5594695,0.54282093,0.46230507,0.40780348,0.5939425,0.6741792,0.41683894,0.3770771,0.27868629,0.6947875,0.4706472,0.33349642,0.2750286,0.5215419,0.45513073,0.24955946,0.39359215,0.501623,0.41803718,0.14668822,0.39553463,0.17372282,0.45639476,0.5123067,0.60963875,0.34721893,0.5708249,0.761665,0.7854312,0.7458801,0.81508696,0.5325228,0.42400694,0.43797725,0.21768805,0.4913071,0.15281795,0.56986475,0.24013275,0.28628853,0.38326532,0.42517388,0.15318751,0.4192287,0.3029872,0.4317752,0.48021495,0.34673986,0.3980186,0.46217614
1.0,0.5821743,0.6245776,0.37346974,0.6219965,0.6714536,0.5155694,0.6697159,0.3389852,0.7131387,0.37868553,0.7147641,0.657714,0.5552448,0.5144316,0.60687506,0.45455194,0.5949401,0.32784435,0.6106551,0.5658683,0.5469303,0.53651005,0.6113837,0.6573692,0.6066965,0.520739,0.47106457,0.7246854,0.58677703,0.5343168,0.45505226,0.6374853,0.5180419,0.4382306,0.545973,0.607395,0.5688528,0.2875177,0.46085614,0.40680152,0.5507171,0.711288,0.6341606,0.5014374,0.696174,0.72868824,0.75936216,0.7365972,0.78985965,0.60644263,0.5674331,0.5351032,0.45110714,0.58186924,0.42765948,0.5496731,0.4502505,0.46958145,0.5514988,0.3817778,0.38587976,0.5700626,0.46786153,0.5392683,0.58666956,0.48719862,0.49130344,0.47505826
1.0,0.4997784,0.5561777,0.18082757,0.37068072,0.48422566,0.33204362,0.47606137,0.147939,0.5089938,0.18872651,0.6283882,0.51583797,0.44637161,0.30980155,0.5422509,0.3181255,0.51842207,0.21591851,0.5657336,0.53331065,0.46241042,0.46466786,0.567659,0.67933995,0.4582783,0.36183047,0.28963748,0.6513877,0.55980664,0.3847535,0.35700482,0.5406828,0.40813583,0.25028646,0.443194,0.5339197,0.4573341,0.13595429,0.37979075,0.17987135,0.4637965,0.48715517,0.570397,0.32162735,0.59236073,0.7052366,0.7522126,0.74537987,0.78513956,0.5090137,0.44476438,0.4241442,0.21098197,0.4640347,0.15641636,0.4470646,0.1926198,0.24856636,0.37681097,0.33262703,0.11345723,0.3998494,0.16180573,0.3574671,0.43674287,0.3015833,0.33912063,0.43061012
1.0,0.5182774,0.5299069,0.26983863,0.3525847,0.42165428,0.27829295,0.52181935,0.19579318,0.5109546,0.25782222,0.5371285,0.4903264,0.35718217,0.2863747,0.47078788,0.28161648,0.5004307,0.29745632,0.50474364,0.51137,0.41347033,0.52053463,0.53248817,0.6565714,0.48430815,0.42767367,0.28075907,0.6059871,0.4032974,0.35276562,0.34404546,0.5253607,0.37845087,0.29774427,0.374164,0.4511155,0.4344463,0.20661896,0.31856227,0.25013146,0.39939737,0.37638822,0.54614013,0.35796914,0.46854347,0.72406274,0.7591347,0.75492305,0.7873705,0.53180116,0.49585885,0.46213996,0.28218848,0.50238466,0.3063889,0.48715174,0.26415053,0.31636313,0.48480585,0.37248698,0.27978194,0.43269736,0.4171502,0.4178822,0.48743257,0.4046857,0.3631624,0.41878098
1.0,0.51974523,0.5573491,0.23982532,0.55796576,0.53966814,0.49229026,0.5647404,0.2903028,0.52105606,0.24515972,0.63178957,0.54101706,0.48544037,0.48020363,0.5361652,0.35999766,0.51434714,0.2369962,0.5707599,0.5389892,0.5521973,0.52835536,0.5486024,0.65004474,0.3814711,0.47153583,0.3916671,0.65821457,0.514636,0.49060154,0.37419343,0.513502,0.4929428,0.41001067,0.47287068,0.5609478,0.47861966,0.21530412,0.41242042,0.22173382,0.5353432,0.5750847,0.5962448,0.47658208,0.57957333,0.75016004,0.7649469,0.75963074,0.78727835,0.4982625,0.46331617,0.49503565,0.39323175,0.46258193,0.25852463,0.48626214,0.3155992,0.3454776,0.37889642,0.32605052,0.17180677,0.39235964,0.19639926,0.38866377,0.4651178,0.3975622,0.39618364,0.4217917
1.0,0.50178367,0.56880844,0.30416074,0.3517248,0.4655158,0.31837037,0.43388838,0.22083515,0.42071965,0.26273364,0.6323204,0.5035238,0.44606414,0.3295778,0.4850478,0.3162052,0.53991026,0.28342116,0.5454382,0.51310694,0.45272884,0.42048174,0.5487529,0.6306914,0.44479135,0.3840957,0.29478636,0.6653204,0.51949745,0.374294,0.3397552,0.5159534,0.45061207,0.2884734,0.39993075,0.5063764,0.42459923,0.16284478,0.40247437,0.29858205,0.4784058,0.45520064,0.5705017,0.3173062,0.5677647,0.7439215,0.75956607,0.7598742,0.78321284,0.5170357,0.46664962,0.46322966,0.27165595,0.4966925,0.29238927,0.48561257,0.34531167,0.33857813,0.40801683,0.27256998,0.21874359,0.45080677,0.3481218,0.3414984,0.46177563,0.3623295,0.32797804,0.3950924
1.0,0.53220767,0.5988492,0.29837468,0.39739192,0.4799886,0.3143873,0.5242692,0.23203595,0.53127736,0.24833535,0.6202365,0.5143025,0.459576,0.29374436,0.5104443,0.3094867,0.5533183,0.26962307,0.53663856,0.52528304,0.45188373,0.5125181,0.5508146,0.63649994,0.45074177,0.47321314,0.3408838,0.651029,0.48169598,0.3805341,0.36503914,0.525939,0.45511714,0.3705553,0.40420404,0.5330745,0.48593873,0.2519684,0.41997552,0.30407345,0.47587204,0.46005663,0.57422495,0.40836614,0.5581549,0.7286463,0.7506886,0.7520257,0.77749956,0.5521511,0.47278303,0.47858453,0.2828292,0.530467,0.2426902,0.54730344,0.29069996,0.34543827,0.45989677,0.36766312,0.21942085,0.4514408,0.30098528,0.41791028,0.4885911,0.39687884,0.4126903,0.43466547
1.0,0.5328432,0.5917951,0.26233238,0.41586724,0.5215498,0.39493954,0.46164295,0.3232077,0.51373297,0.21150434,0.6452998,0.5333403,0.515483,0.3500436,0.5515637,0.33439264,0.512288,0.25011465,0.5437246,0.52984643,0.50165653,0.48846534,0.5386276,0.63836986,0.44919094,0.42430052,0.3340645,0.6525396,0.45429713,0.43145037,0.35694253,0.5106398,0.4480573,0.34607545,0.38923368,0.52360344,0.48631838,0.23796372,0.44189602,0.2676522,0.4981988,0.5612926,0.5815911,0.4161523,0.57339895,0.73230124,0.75357753,0.74106765,0.7719254,0.5382678,0.4669031,0.45049813,0.27278924,0.49777055,0.22817719,0.48843542,0.3507024,0.37651885,0.42058188,0.33971494,0.21699336,0.43233916,0.24669272,0.41169766,0.47490424,0.35125753,0.36480677,0.42800534
1.0,0.5275646,0.5423592,0.24807489,0.3393082,0.49956307,0.31704774,0.44795424,0.20321473,0.5115849,0.20225506,0.6054567,0.54684633,0.45296925,0.28548583,0.50672835,0.29051462,0.5340465,0.25545403,0.5250653,0.51987606,0.44770774,0.48132676,0.5438928,0.6344412,0.46526942,0.3537775,0.23733386,0.6311302,0.45212597,0.3754008,0.33448833,0.50846416,0.43079332,0.28164962,0.37138635,0.5079332,0.5024064,0.18783318,0.3979558,0.21413666,0.45600048,0.5108913,0.55041695,0.30133832,0.57323164,0.7365759,0.75112265,0.73409855,0.76693004,0.5391543,0.47201785,0.441176,0.24262471,0.5167854,0.19972356,0.47354457,0.2978642,0.2981939,0.41364324,0.34130752,0.23820475,0.45035198,0.26057214,0.43929502,0.46422142,0.37908795,0.3605955,0.43992195
0.0,0.0,0.0,0.10804445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0356517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13173813,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,0.99999994,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000001,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000001,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0000001,1.0,1.0,0.9999999,1.0,1.0
1.0,0.49770695,0.55905193,0.0,0.32300842,0.22856303,0.23551415,0.26358795,0.03667693,0.24296807,0.007750243,0.6321487,0.5348444,0.47086462,0.24386209,0.47739407,0.20002219,0.4207155,0.007815525,0.5901121,0.4116865,0.42717087,0.24962652,0.56820434,0.5751876,0.30275738,0.21848533,0.18797855,0.7317158,0.44736558,0.30696312,0.26990747,0.43846068,0.26595223,0.18941276,0.2140318,0.39117837,0.318238,0.05872616,0.27634662,0.12542823,0.4818331,0.38446653,0.6066695,0.23905307,0.62711585,0.868353,0.9086766,0.89516926,0.93869776,0.45710915,0.41909295,0.38761485,0.1287289,0.35420737,0.0,0.37825936,0.23690277,0.18629734,0.41805497,0.14062719,0.040850773,0.37302104,0.0,0.35375944,0.2479826,0.32799622,0.26932034,0.34775615
1.0,0.52971214,0.5627525,0.4984907,0.5279262,0.5612561,0.48513192,0.7174242,0.44594008,0.67516947,0.48737425,0.74685925,0.6532148,0.5811794,0.53214586,0.53849137,0.45165247,0.6115569,0.49974868,0.631009,0.5348702,0.55054724,0.87444276,0.599491,0.7329217,0.6643468,0.5979676,0.5240973,0.74626225,0.6294793,0.59582233,0.50981706,0.6886623,0.52545846,0.46691453,0.47699648,0.744444,0.65380126,0.34349135,0.5178497,0.54053617,0.55584955,0.6160412,0.61517745,0.48325634,0.6038763,0.78987217,0.8320697,0.7974049,0.8685509,0.6329412,0.5802223,0.5785451,0.39371973,0.5671212,0.553952,0.7132201,0.46537226,0.5080204,0.57795405,0.41843748,0.35506988,0.5887298,0.6025336,0.47437173,0.47495806,0.45688397,0.42926013,0.4699728
1.0,0.55542827,0.6373876,0.21741737,0.34799686,0.41353458,0.3022062,0.32969365,0.1263302,0.47967604,0.11802075,0.57929283,0.4842284,0.5036572,0.2813612,0.53347796,0.28215635,0.53946036,0.17856008,0.5754652,0.47457743,0.4783554,0.44017923,0.5984054,0.6746906,0.46145174,0.3646675,0.26042882,0.71613127,0.49539587,0.34298074,0.34585595,0.5160956,0.38525456,0.25107878,0.34530514,0.48421362,0.40065378,0.14508754,0.37344125,0.22194724,0.47473234,0.52999306,0.6148511,0.36047706,0.5773281,0.76206994,0.7811047,0.74297506,0.8152222,0.48761353,0.41451976,0.4246573,0.18461981,0.4803865,0.17708302,0.5722453,0.25085828,0.28921127,0.45304608,0.4316767,0.22931948,0.4242831,0.21538395,0.42848775,0.31452098,0.3696898,0.39354572,0.46401277
1.0,0.5945163,0.63839036,0.38898706,0.6460466,0.59364766,0.51671046,0.6278612,0.35833788,0.68866706,0.39306924,0.68931997,0.64477605,0.5705401,0.5396585,0.5999414,0.44738308,0.60534173,0.34428906,0.61969,0.5393521,0.5447077,0.57281375,0.61151576,0.6558146,0.62244225,0.49187008,0.4741841,0.72684824,0.58978605,0.5310228,0.52245086,0.64962626,0.46356976,0.42537743,0.5263154,0.5881374,0.55065686,0.29256737,0.44657376,0.42175123,0.5740937,0.72771543,0.6200662,0.503903,0.69079965,0.73101306,0.75268817,0.73285824,0.788401,0.61527264,0.56288815,0.5171169,0.42282072,0.5755539,0.46377707,0.54529464,0.4500144,0.475639,0.6043895,0.38054466,0.3744346,0.5693656,0.4608553,0.5488848,0.4911376,0.50081503,0.48868024,0.4697768
1.0,0.5189644,0.5646252,0.15806371,0.3860971,0.3965543,0.32929984,0.45782503,0.17708455,0.50574,0.19555652,0.57434434,0.52547365,0.4548588,0.3274812,0.52489054,0.33894742,0.5248957,0.20333117,0.5826622,0.46880963,0.45984998,0.5142517,0.5755231,0.68054557,0.4895184,0.35693747,0.2803927,0.6447763,0.5673579,0.40797493,0.3960315,0.55029756,0.3349251,0.25019193,0.38865504,0.5179579,0.44162005,0.13641675,0.34084257,0.21534011,0.48656297,0.5015275,0.57105094,0.31273457,0.5907374,0.7087113,0.7456458,0.7427374,0.78168017,0.47154102,0.42551348,0.40972164,0.1913163,0.458406,0.18410745,0.43959108,0.19725823,0.25835952,0.4416975,0.33399394,0.14795697,0.40641043,0.16559687,0.37802547,0.2955183,0.3184492,0.35239586,0.42580828
1.0,0.5221754,0.5376154,0.29267305,0.37149328,0.35059237,0.2707976,0.47374955,0.20212886,0.5130533,0.26241204,0.50756127,0.4830196,0.36874497,0.28755915,0.47247955,0.3088145,0.5029354,0.2950717,0.5100787,0.4542515,0.42728212,0.518178,0.5479728,0.6395859,0.50011456,0.4157275,0.2839113,0.61698395,0.42194238,0.37069067,0.3570216,0.52220243,0.30126822,0.29825845,0.34141144,0.44779563,0.41516215,0.18440105,0.29969066,0.2970082,0.39949602,0.38149875,0.5485962,0.36425468,0.48201925,0.7264576,0.7591168,0.7533753,0.7827552,0.5241678,0.47610646,0.44187042,0.26334015,0.4973292,0.32768047,0.47445863,0.26149526,0.3312792,0.5294192,0.36685842,0.3059417,0.44687262,0.38929492,0.43021482,0.3941515,0.41743848,0.38057894,0.4117205
1.0,0.5271744,0.564703,0.23234072,0.56774724,0.48090369,0.49995095,0.53233886,0.31080678,0.54088324,0.2747711,0.6262965,0.51156455,0.5013373,0.5149025,0.54407996,0.39219007,0.5164099,0.23039006,0.5800596,0.46480164,0.5657125,0.53095233,0.55495363,0.648052,0.42596117,0.44758528,0.3905104,0.6659052,0.5054627,0.50568867,0.42668402,0.5278607,0.4388802,0.42696983,0.435857,0.5510822,0.4815883,0.22602813,0.39674634,0.29271555,0.5314045,0.58762074,0.5937427,0.4812488,0.58252144,0.7535631,0.765917,0.7608938,0.7834167,0.45063832,0.4518942,0.47092932,0.3755111,0.45011982,0.2484675,0.48109636,0.3282924,0.3506457,0.43282518,0.3240557,0.20453997,0.41493878,0.20030913,0.3951179,0.31296661,0.41277307,0.41345713,0.42309806
1.0,0.5173591,0.5750499,0.29642347,0.37425992,0.39358404,0.31642905,0.44534886,0.2264338,0.4292495,0.25046805,0.5961012,0.50109977,0.4675627,0.3401935,0.4805737,0.32801053,0.5519757,0.25460494,0.56526613,0.44918916,0.46200737,0.44136262,0.5640141,0.6383459,0.4544018,0.3601006,0.30646032,0.66780823,0.515012,0.3917846,0.37909886,0.49927035,0.37692606,0.2843803,0.33829525,0.4949669,0.410214,0.18205816,0.37023836,0.34410694,0.48402357,0.4678291,0.58402056,0.3283306,0.5713196,0.7495826,0.75771034,0.76269394,0.78197503,0.508051,0.47185048,0.4467856,0.27195302,0.4899932,0.29179525,0.48669654,0.36493134,0.32432908,0.47152284,0.27786395,0.22666082,0.46369505,0.3280019,0.34836978,0.3567391,0.37321448,0.34714803,0.3995358
1.0,0.54441947,0.60095346,0.2825888,0.40938115,0.422886,0.301574,0.5136694,0.24733321,0.5496261,0.23853567,0.596626,0.5248806,0.4760497,0.32125106,0.50793797,0.32546994,0.56030554,0.2507651,0.5475493,0.48100802,0.45313978,0.5232479,0.5721746,0.6353232,0.4896514,0.4462565,0.34555024,0.6445515,0.49768996,0.40007663,0.39434564,0.5152864,0.40161386,0.37548783,0.3750564,0.53973615,0.4532678,0.2698661,0.39151192,0.34059843,0.4786691,0.4611903,0.58218855,0.4203297,0.5630314,0.7325991,0.7510995,0.75242376,0.77943975,0.51864064,0.47431538,0.46693555,0.26217574,0.5262932,0.2722746,0.55252606,0.29531667,0.34757495,0.5174921,0.3711422,0.2880739,0.46772033,0.28020686,0.42301127,0.3711361,0.40324044,0.41127184,0.43119097
1.0,0.54325956,0.59390837,0.24101411,0.42907906,0.4577496,0.39527735,0.42990395,0.31060022,0.5459593,0.23691447,0.6458187,0.51564384,0.5311762,0.3923414,0.5480309,0.34815133,0.51885337,0.23737533,0.5602281,0.4940058,0.5099007,0.48288926,0.5473539,0.6389463,0.46380338,0.40493083,0.34436622,0.64569795,0.48003083,0.44251248,0.4026009,0.516697,0.40566954,0.3519919,0.3790769,0.5176216,0.45667872,0.25820744,0.40912452,0.30466357,0.50694764,0.5731308,0.57824016,0.41551825,0.57549787,0.7325957,0.7519268,0.7389227,0.77582717,0.5226368,0.4600464,0.44134772,0.27378634,0.48717144,0.24934644,0.50021225,0.34135625,0.38552737,0.49670663,0.34836596,0.23259857,0.43424758,0.24130413,0.41642636,0.3739856,0.3725957,0.36232907,0.42515922
1.0,0.53437847,0.5525725,0.23855525,0.34138948,0.40627134,0.29836282,0.44365394,0.20420758,0.5144588,0.20208003,0.59298885,0.5290138,0.47761285,0.2900892,0.49853912,0.31817704,0.54427665,0.23283228,0.5324204,0.47095248,0.46331257,0.47378272,0.54331434,0.6316466,0.5007422,0.35216838,0.24618441,0.6406842,0.47303897,0.39124805,0.40497327,0.50965315,0.35474923,0.27113998,0.33174995,0.48266393,0.4667974,0.18985373,0.36933765,0.25987357,0.473121,0.5105989,0.5585611,0.32075226,0.5754303,0.7366937,0.7498591,0.72987854,0.7705464,0.5073802,0.4556295,0.41520128,0.22762744,0.51291144,0.23129518,0.48174566,0.30810225,0.3085699,0.48669308,0.3468298,0.2633092,0.45468587,0.24004869,0.43523893,0.34216732,0.38610375,0.37246358,0.43936026
